Name,Object,Area,EqDiameter,Perimeter,Length,Width,MaxFeret,MinFeret,Circularity,Elongation,MeanIntensity,SumIntensity,Unit,Channel
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_2_.nd2,18,0.257936,0.573074,2.051965,0.585273,0.44071,0.785384,0.492851,0.769805,1.593553,1892,117304,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_2_.nd2,19,0.536672,0.826627,2.785763,1.048589,0.511804,1.048589,0.774,0.869022,1.354767,2120.007752,273481,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_2_.nd2,22,1.214793,1.243673,4.06811,1.592247,0.762943,1.592247,1.054317,0.922416,1.510217,2268.787671,662486,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_2_.nd2,23,0.578275,0.858069,3.232995,1.082094,0.534403,1.362034,0.65134,0.695239,2.091124,2074.791367,288396,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_2_.nd2,24,0.120647,0.391935,1.216851,0.472282,0.255456,0.472282,0.3225,1,1.46444,1892.206897,54874,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_2_.nd2,25,1.838831,1.530121,4.939045,1.744996,1.053774,1.744996,1.4835,0.947252,1.17627,2406.590498,1063713,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_2_.nd2,26,0.262096,0.577677,1.792528,0.641233,0.408737,0.641233,0.516,1,1.2427,2187.238095,137796,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_2_.nd2,27,0.378583,0.694281,2.224923,0.8518,0.44445,0.8518,0.611795,0.961038,1.392295,2000.417582,182038,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_2_.nd2,28,0.299538,0.617563,1.929666,0.676115,0.443028,0.676115,0.5805,1,1.164711,2200.041667,158403,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_2_.nd2,29,2.354702,1.731502,5.645714,2.147528,1.096471,2.147528,1.456926,0.928342,1.474013,2472.121908,1399221,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_2_.nd2,30,0.203852,0.509463,1.598587,0.555487,0.366979,0.555487,0.516,1,1.076525,1983.285714,97181,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_2_.nd2,31,0.707243,0.948941,3.125533,1.114508,0.634578,1.114508,0.903,0.909767,1.234229,1728.458824,293838,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_2_.nd2,32,0.515871,0.810449,2.743797,0.924569,0.557958,0.924569,0.830605,0.861087,1.113127,1708.153226,211811,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_2_.nd2,34,0.378583,0.694281,2.23976,0.843808,0.44866,0.843808,0.611841,0.948348,1.379131,2091.142857,190294,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_2_.nd2,35,0.087365,0.333522,1.008072,0.352867,0.247587,0.352867,0.3225,1,1.09416,1857.666667,39011,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_2_.nd2,36,4.002161,2.257368,7.214626,2.411945,1.659308,2.411945,2.193,0.966222,1.099838,2469.695426,2375847,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_2_.nd2,37,0.931896,1.089278,3.737031,1.40661,0.662512,1.40661,0.899362,0.83854,1.564008,2247.642857,503472,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_2_.nd2,38,0.070724,0.300082,0.921593,0.352841,0.200442,0.352841,0.258,1,1.3676,1830.588235,31120,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_2_.nd2,40,0.507551,0.803886,2.556001,0.96265,0.527243,0.96265,0.7095,0.976263,1.3568,1936.721311,236280,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_2_.nd2,41,0.295378,0.613259,1.929666,0.7091,0.416553,0.7091,0.566233,0.996836,1.252312,2227.647887,158163,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_2_.nd2,42,0.524192,0.816959,2.591822,0.96265,0.54453,0.96265,0.7095,0.980595,1.3568,2269.539683,285962,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_2_.nd2,43,0.191372,0.493621,1.634408,0.676115,0.283046,0.676115,0.387,0.900256,1.747067,1873.478261,86180,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_2_.nd2,44,0.33698,0.655024,2.051965,0.785352,0.429082,0.785352,0.5805,1,1.352889,2135.358025,172964,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_2_.nd2,45,0.287057,0.60456,1.893845,0.709152,0.40479,0.709152,0.520579,1,1.362235,2140.768116,147713,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_2_.nd2,46,0.278737,0.595734,1.893845,0.699664,0.398387,0.699664,0.550604,0.976597,1.27072,1934.880597,129637,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_2_.nd2,48,0.124808,0.398635,1.216851,0.440567,0.283288,0.440567,0.383756,1,1.148041,2140.5,64215,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_2_.nd2,49,0.299538,0.617563,1.980324,0.737648,0.406072,0.737648,0.554906,0.959819,1.329319,2250.597222,162043,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_2_.nd2,50,0.470108,0.773667,2.570839,1.0314,0.455796,1.0314,0.611853,0.893836,1.685698,2199.99115,248599,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_2_.nd2,51,0.208013,0.514636,1.699904,0.672606,0.309264,0.672606,0.383807,0.904588,1.752458,2031.04,101552,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_2_.nd2,52,0.632358,0.897298,3.074875,1.073693,0.588956,1.073693,0.839906,0.840462,1.278349,2140.842105,325408,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_2_.nd2,53,0.249615,0.563755,1.771545,0.641207,0.389289,0.641207,0.520579,0.999485,1.231718,2075.95,124557,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_2_.nd2,54,0.802928,1.011098,3.298491,1.144875,0.701324,1.144875,0.931051,0.927376,1.229659,1879.041451,362655,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_2_.nd2,55,0.245455,0.559037,1.771545,0.676115,0.363037,0.676115,0.516,0.982827,1.3103,2054.271186,121202,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_2_.nd2,56,0.536672,0.826627,2.64248,0.941261,0.570163,0.941261,0.774,0.965818,1.2161,1993.131783,257114,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_2_.nd2,57,0.316179,0.634485,2.030982,0.737603,0.428658,0.737603,0.566187,0.963232,1.302753,2125.368421,161528,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_2_.nd2,58,0.769646,0.989921,3.355295,1.331673,0.577954,1.331673,0.780869,0.859092,1.705373,2115.724324,391409,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_2_.nd2,59,0.578275,0.858069,2.728959,1.031478,0.560628,1.031478,0.748619,0.975776,1.37784,2389.690647,332167,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_2_.nd2,60,0.353621,0.671003,2.153282,0.81657,0.433057,0.81657,0.566187,0.958399,1.442226,2136.682353,181618,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_2_.nd2,61,0.407704,0.72049,2.275581,0.862184,0.472874,0.862184,0.645,0.989397,1.33672,2176.469388,213294,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_2_.nd2,62,0.561634,0.845632,2.678301,0.960611,0.584663,0.960611,0.774,0.983885,1.2411,2459,331965,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_2_.nd2,63,0.449307,0.756357,2.693138,0.736571,0.609998,1.048589,0.611879,0.778459,1.713719,2119.666667,228924,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_2_.nd2,64,0.203852,0.509463,1.598587,0.615562,0.331164,0.615562,0.4515,1,1.363371,2067.122449,101289,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_2_.nd2,66,0.619877,0.888399,2.952575,1.192547,0.519793,1.192547,0.677469,0.893539,1.760297,2230.85906,332398,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_2_.nd2,68,0.67396,0.926344,3.247833,1.249184,0.53952,1.249184,0.788429,0.802892,1.584398,2100.32716,340253,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_2_.nd2,72,0.432666,0.742218,2.383043,0.904677,0.478255,0.904677,0.663944,0.957412,1.362581,2149.509615,223549,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_2_.nd2,74,0.769646,0.989921,3.391116,1.316284,0.584712,1.316284,0.824245,0.841038,1.596956,2145.210811,396864,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_2_.nd2,75,0.195532,0.498958,1.562767,0.615511,0.317674,0.615511,0.429415,1,1.433369,2160.744681,101555,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_2_.nd2,76,0.282897,0.600163,2.016144,0.785623,0.360093,0.785623,0.4515,0.874571,1.740029,2095.470588,142492,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_2_.nd2,77,0.320339,0.638646,2.087786,0.819408,0.39094,0.819408,0.516,0.923524,1.588,2071.493506,159505,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_2_.nd2,78,0.744685,0.973736,3.549236,1.093786,0.680832,1.456275,0.774,0.74287,1.881492,2181.156425,390427,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_2_.nd2,79,0.262096,0.577677,1.843187,0.676134,0.387639,0.676134,0.516,0.969463,1.310337,2143.555556,135044,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_2_.nd2,80,0.378583,0.694281,2.224923,0.819453,0.461994,0.819453,0.613924,0.961038,1.33478,2175.362637,197958,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_2_.nd2,81,0.586595,0.86422,2.779617,0.929561,0.631045,0.929561,0.879032,0.954066,1.057483,2401.638298,338631,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_2_.nd2,82,4.784287,2.468105,8.473443,3.374879,1.417618,3.374879,1.7415,0.83735,1.937915,2667.570435,3067706,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_2_.nd2,84,0.603236,0.876393,2.901917,1.144772,0.526949,1.144772,0.734784,0.900176,1.557971,2258,327410,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_2_.nd2,86,0.32866,0.646887,2.051965,0.799884,0.410884,0.799884,0.516,0.980881,1.550163,2155.822785,170310,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_2_.nd2,87,0.590756,0.867279,2.973558,1.104498,0.534863,1.104498,0.804231,0.839585,1.373359,2170.816901,308256,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_2_.nd2,88,0.478429,0.780483,2.520181,0.987979,0.48425,0.987979,0.658648,0.946594,1.50001,2226.695652,256070,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_2_.nd2,91,0.191372,0.493621,1.562767,0.615511,0.310915,0.615511,0.429415,0.984689,1.433369,2147.913043,98804,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_2_.nd2,92,0.228814,0.539754,1.756708,0.722155,0.316849,0.722155,0.387,0.931736,1.866033,2154.327273,118488,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_2_.nd2,93,1.110787,1.189242,3.78769,1.369651,0.811,1.369651,1.067875,0.972953,1.282595,2294.146067,612537,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_2_.nd2,94,0.66148,0.917727,2.88708,0.994409,0.665199,0.994409,0.903,0.997261,1.101229,2365.113208,376053,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_2_.nd2,96,1.023422,1.141517,3.793835,1.430997,0.715181,1.430997,0.953865,0.893526,1.50021,2237.934959,550532,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_2_.nd2,97,1.065024,1.164487,3.909989,1.568563,0.678981,1.568563,0.896034,0.875423,1.750561,2350.230469,601659,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_2_.nd2,98,0.17057,0.466022,1.476288,0.555468,0.307075,0.555468,0.429402,0.983493,1.293583,2140.121951,87745,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_2_.nd2,99,0.478429,0.780483,2.520181,0.890203,0.537438,0.890203,0.748677,0.946594,1.189035,2309.852174,265633,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_2_.nd2,100,1.277197,1.275217,4.047126,1.420613,0.899047,1.420613,1.204699,0.979883,1.179226,2165.609121,664842,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_2_.nd2,101,0.208013,0.514636,1.58375,0.584499,0.355882,0.584499,0.4515,1,1.294571,2097.2,104860,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_2_.nd2,102,0.715563,0.954507,3.024217,1.073738,0.666422,1.073738,0.903,0.983177,1.189079,2541.610465,437157,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_2_.nd2,103,1.381203,1.326123,6.976173,3.032641,0.455446,2.324432,1.7415,0.356642,1.33473,1906.162651,632846,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_2_.nd2,104,0.228814,0.539754,1.720887,0.61553,0.371735,0.61553,0.505112,0.970929,1.2186,2201.545455,121085,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_2_.nd2,105,0.087365,0.333522,1.008072,0.352867,0.247587,0.352867,0.3225,1,1.09416,2015.380952,42323,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_2_.nd2,106,0.815409,1.018926,3.319474,1.174055,0.694524,1.174055,0.957496,0.929923,1.226172,2537.336735,497318,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_2_.nd2,107,0.728044,0.962795,3.528253,1.105652,0.658475,1.453185,0.725806,0.734933,2.002168,2147.428571,375800,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_2_.nd2,108,1.651619,1.45014,4.572146,1.581469,1.044358,1.581469,1.3545,0.992841,1.167567,2456.644836,975288,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_2_.nd2,109,1.040063,1.15076,3.650552,1.227164,0.847533,1.227164,1.144772,0.980736,1.071973,2367.3,591825,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_2_.nd2,110,1.069184,1.166759,3.686373,1.227235,0.871214,1.227235,1.161,0.988698,1.05705,2403.501946,617700,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_2_.nd2,111,0.33282,0.650968,2.296565,0.976182,0.340941,0.976182,0.4515,0.79298,2.162086,2503.2,200256,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_2_.nd2,112,0.16641,0.460304,1.58375,0.64836,0.256663,0.64836,0.3225,0.833712,2.01042,2256.775,90271,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Chl_2_.nd2,4,0.208013,0.514636,1.598587,0.555513,0.374451,0.555513,0.516,1,1.076575,2202.96,110148,um,CHL
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Chl_2_.nd2,6,0.582435,0.86115,2.815438,0.987456,0.589834,0.987456,0.824955,0.923348,1.196982,2250.485714,315068,um,CHL
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Chl_2_.nd2,7,4.572115,2.412757,7.89162,2.863819,1.596509,2.863819,2.162105,0.92256,1.324552,3069.981802,3373910,um,CHL
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Chl_2_.nd2,11,0.532512,0.823417,2.830276,1.132194,0.470336,1.132194,0.6333,0.835376,1.78777,2173.148438,278163,um,CHL
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Chl_2_.nd2,12,0.403544,0.716804,2.296565,0.816531,0.494218,0.816531,0.676134,0.961488,1.207647,2190.752577,212503,um,CHL
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Chl_2_.nd2,13,0.320339,0.638646,2.087786,0.816635,0.392268,0.816635,0.552249,0.923524,1.478743,2157.818182,166152,um,CHL
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Chl_2_.nd2,14,4.717724,2.450876,7.89162,2.808698,1.679684,2.808698,2.141342,0.951941,1.311653,3184.193122,3610875,um,CHL
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Chl_2_.nd2,15,1.139909,1.204731,3.808673,1.304319,0.873949,1.304319,1.161,0.98749,1.123444,2284.624088,625987,um,CHL
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Chl_2_.nd2,16,1.006781,1.132198,3.650552,1.263974,0.79652,1.263974,1.095816,0.949352,1.153455,2281.578512,552142,um,CHL
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Chl_2_.nd2,17,0.091526,0.341371,1.043893,0.386826,0.236606,0.386826,0.3225,1,1.19946,2172.681818,47799,um,CHL
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Chl_2_.nd2,18,1.797228,1.512713,4.918061,1.740029,1.032872,1.740029,1.419,0.933738,1.226236,2310.696759,998221,um,CHL
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Chl_2_.nd2,19,0.66564,0.920608,3.981631,1.565668,0.425148,1.336569,0.890442,0.527627,1.501018,2118.9375,339030,um,CHL
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Chl_2_.nd2,25,0.349461,0.667044,2.224923,0.785352,0.444974,0.785352,0.645,0.887112,1.2176,2257.547619,189634,um,CHL
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Chl_2_.nd2,28,0.66564,0.920608,3.441774,1.133798,0.587088,1.103711,0.895647,0.70613,1.232306,2154.125,344660,um,CHL
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Chl_2_.nd2,29,0.636518,0.900245,3.420791,1.163166,0.547229,1.113483,0.885527,0.683546,1.257424,2122.849673,324796,um,CHL
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Chl_2_.nd2,30,0.877813,1.057197,3.737031,1.51366,0.579927,1.51366,0.789312,0.789875,1.917695,2179.345972,459842,um,CHL
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Chl_2_.nd2,48,0.307858,0.626081,2.051965,0.819453,0.375688,0.819453,0.516,0.9188,1.588088,2159.554054,159807,um,CHL
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Chl_2_.nd2,51,0.33282,0.650968,2.174265,0.862204,0.386011,0.862204,0.516,0.884697,1.670938,2144.025,171522,um,CHL
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Chl_2_.nd2,53,0.345301,0.663062,2.117461,0.785416,0.43964,0.785416,0.566187,0.96778,1.387202,2165.240964,179715,um,CHL
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Chl_2_.nd2,55,0.099846,0.35655,1.094551,0.411639,0.242557,0.411639,0.3225,1,1.2764,2150.666667,51616,um,CHL
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Chl_2_.nd2,56,2.483669,1.778287,5.666697,1.88033,1.320869,1.88033,1.797602,0.971949,1.046021,3018.470687,1802027,um,CHL
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Chl_2_.nd2,57,5.083826,2.544195,9.684148,3.302851,1.539224,3.679215,1.854452,0.681205,1.98399,2967.244681,3625973,um,CHL
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_3_.nd2,1,0.216333,0.524827,1.634408,0.615562,0.35144,0.615562,0.4515,1,1.363371,2174.865385,113093,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_3_.nd2,2,0.520031,0.81371,2.606659,0.879986,0.590954,0.879986,0.833269,0.961769,1.056065,2439.144,304893,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_3_.nd2,3,0.262096,0.577677,1.893845,0.785352,0.33373,0.785352,0.460807,0.918293,1.704296,2137.412698,134657,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_3_.nd2,4,0.15809,0.448649,1.389809,0.529493,0.298567,0.529493,0.383756,1,1.379767,2082.421053,79132,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_3_.nd2,5,0.220493,0.52985,1.685066,0.641182,0.343886,0.641182,0.475017,0.975823,1.349809,2184.396226,115773,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_3_.nd2,6,0.241295,0.554279,1.771545,0.699638,0.344885,0.699638,0.47501,0.966168,1.47289,2184.982759,126729,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_3_.nd2,7,0.183051,0.482771,1.598587,0.615511,0.297397,0.615511,0.40606,0.900138,1.515813,2088.136364,91878,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_3_.nd2,8,0.341141,0.659055,2.326239,0.96265,0.354377,0.96265,0.472785,0.792199,2.036126,2128.890244,174569,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_3_.nd2,9,0.307858,0.626081,2.102623,0.851755,0.36144,0.851755,0.496431,0.87506,1.715758,1976.067568,146229,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_3_.nd2,10,0.819569,1.021522,3.232995,1.104498,0.742029,1.104498,1.022267,0.985338,1.08044,2657.06599,523442,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_3_.nd2,12,0.382743,0.698086,2.48436,0.675951,0.566229,1.016475,0.534963,0.77927,1.900084,1935.891304,178102,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_3_.nd2,13,0.515871,0.810449,2.606659,0.96265,0.535887,0.96265,0.734849,0.954075,1.309997,2500.193548,310024,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_3_.nd2,14,0.141449,0.424379,1.30333,0.472282,0.2995,0.472282,0.387,1,1.220367,2030.235294,69028,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_3_.nd2,15,0.341141,0.659055,2.102623,0.785416,0.434343,0.785416,0.586666,0.969662,1.338779,2009.414634,164772,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_3_.nd2,16,0.382743,0.698086,2.311402,0.924485,0.414007,0.924485,0.567419,0.900256,1.62928,2312.793478,212777,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_3_.nd2,17,0.33698,0.655024,2.138444,0.851755,0.395631,0.851755,0.550643,0.926016,1.546837,2248.679012,182143,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_3_.nd2,18,0.524192,0.816959,2.64248,0.941203,0.556938,0.941203,0.774,0.943358,1.216025,2238.214286,282015,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_3_.nd2,19,0.199692,0.504238,1.634408,0.641207,0.311431,0.641207,0.4515,0.939398,1.420171,2021.354167,97025,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_3_.nd2,20,0.470108,0.773667,2.433702,0.862204,0.54524,0.862204,0.7095,0.997409,1.215227,2261.168142,255512,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_3_.nd2,21,0.208013,0.514636,1.598587,0.555468,0.374482,0.555468,0.516,1,1.076488,2035.46,101773,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_3_.nd2,22,0.17057,0.466022,1.476288,0.584544,0.2918,0.584544,0.383756,0.983493,1.52322,1948.658537,79895,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_3_.nd2,23,0.145609,0.430575,1.33915,0.529455,0.275016,0.529455,0.383794,1,1.379527,2194.485714,76807,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateAug_1mL_1ug_0.2filter_Dapi_3_.nd2,24,0.079045,0.317243,1.008072,0.3868,0.204356,0.3868,0.292559,0.977461,1.322126,2077.736842,39477,um,DAPI-UV
